user_id,wechat_id,cohort,treatment
43105138,wxid_qge8wx6zt0zt22,4,T4
43105138,wxid_qge8wx6zt0zt22,4,T4
43105138,wxid_qge8wx6zt0zt22,4,T4
43105138,wxid_qge8wx6zt0zt22,4,T4
43105138,wxid_qge8wx6zt0zt22,4,T4
43108109,wzj-1215225,4,T3
43108109,wzj-1215225,4,T3
43108109,wzj-1215225,4,T3
43108109,wzj-1215225,4,T3
43108109,wzj-1215225,4,T3
43108109,wzj-1215225,4,T3
43108109,wzj-1215225,4,T3
43108109,wzj-1215225,4,T3
43108109,wzj-1215225,4,T3
43110412,qianchaoyouyai,4,T1
43110412,qianchaoyouyai,4,T1
43110412,qianchaoyouyai,4,T1
43110412,qianchaoyouyai,4,T1
43110412,qianchaoyouyai,4,T1
43110412,qianchaoyouyai,4,T1
43110412,qianchaoyouyai,4,T1
43110412,qianchaoyouyai,4,T1
43110412,qianchaoyouyai,4,T1
43113645,myp7448224476,4,T2
43113645,myp7448224476,4,T2
43113645,myp7448224476,4,T2
43113645,myp7448224476,4,T2
43113645,myp7448224476,4,T2
43113645,myp7448224476,4,T2
43113645,myp7448224476,4,T2
43113645,myp7448224476,4,T2
43113645,myp7448224476,4,T2
43115262,wxid_py4olb80nb7s22,4,T3
43115262,wxid_py4olb80nb7s22,4,T3
43115262,wxid_py4olb80nb7s22,4,T3
43115262,wxid_py4olb80nb7s22,4,T3
43115262,wxid_py4olb80nb7s22,4,T3
43115262,wxid_py4olb80nb7s22,4,T3
43115262,wxid_py4olb80nb7s22,4,T3
43115262,wxid_py4olb80nb7s22,4,T3
43115262,wxid_py4olb80nb7s22,4,T3
43116149,q894682441,4,T2
43116149,q894682441,4,T2
43116149,q894682441,4,T2
43116149,q894682441,4,T2
43116149,q894682441,4,T2
43116149,q894682441,4,T2
43116149,q894682441,4,T2
43116149,q894682441,4,T2
43116149,q894682441,4,T2
43117183,fristljun,4,T1
43117183,fristljun,4,T1
43117183,fristljun,4,T1
43117183,fristljun,4,T1
43117183,fristljun,4,T1
43117183,fristljun,4,T1
43117183,fristljun,4,T1
43117183,fristljun,4,T1
43117183,fristljun,4,T1
43119950,chiyoy_uann,4,T1
43119950,chiyoy_uann,4,T1
43119950,chiyoy_uann,4,T1
43119950,chiyoy_uann,4,T1
43119950,chiyoy_uann,4,T1
43119950,chiyoy_uann,4,T1
43119950,chiyoy_uann,4,T1
43119950,chiyoy_uann,4,T1
43119950,chiyoy_uann,4,T1
43121227,ClaudioBravo1983,4,T2
43121227,ClaudioBravo1983,4,T2
43121227,ClaudioBravo1983,4,T2
43121227,ClaudioBravo1983,4,T2
43121227,ClaudioBravo1983,4,T2
43121227,ClaudioBravo1983,4,T2
43121227,ClaudioBravo1983,4,T2
43121227,ClaudioBravo1983,4,T2
43121227,ClaudioBravo1983,4,T2
43125617,w1449550206,4,T1
43125617,w1449550206,4,T1
43125617,w1449550206,4,T1
43125617,w1449550206,4,T1
43125617,w1449550206,4,T1
43125617,w1449550206,4,T1
43125617,w1449550206,4,T1
43125617,w1449550206,4,T1
43125617,w1449550206,4,T1
43130967,zzz32625hahaha,4,T4
43130967,zzz32625hahaha,4,T4
43130967,zzz32625hahaha,4,T4
43130967,zzz32625hahaha,4,T4
43130967,zzz32625hahaha,4,T4
43130967,zzz32625hahaha,4,T4
43130967,zzz32625hahaha,4,T4
43130967,zzz32625hahaha,4,T4
43130967,zzz32625hahaha,4,T4
43139981,smx261663209,4,T3
43139981,smx261663209,4,T3
43139981,smx261663209,4,T3
43139981,smx261663209,4,T3
43139981,smx261663209,4,T3
43139981,smx261663209,4,T3
43139981,smx261663209,4,T3
43139981,smx261663209,4,T3
43139981,smx261663209,4,T3
43143357,rs12345789o,4,T4
43143357,rs12345789o,4,T4
43143357,rs12345789o,4,T4
43143357,rs12345789o,4,T4
43143357,rs12345789o,4,T4
43143357,rs12345789o,4,T4
43143357,rs12345789o,4,T4
43143357,rs12345789o,4,T4
43143357,rs12345789o,4,T4
43146169,Liuying6_6,4,T2
43146169,Liuying6_6,4,T2
43146169,Liuying6_6,4,T2
43146169,Liuying6_6,4,T2
43146169,Liuying6_6,4,T2
43146169,Liuying6_6,4,T2
43146169,Liuying6_6,4,T2
43146169,Liuying6_6,4,T2
43146169,Liuying6_6,4,T2
43155618,Aura97,4,T4
43155618,Aura97,4,T4
43155618,Aura97,4,T4
43155618,Aura97,4,T4
43155618,Aura97,4,T4
43155618,Aura97,4,T4
43155618,Aura97,4,T4
43155618,Aura97,4,T4
43155618,Aura97,4,T4
43159448,Gabriel_lib,4,T4
43159448,Gabriel_lib,4,T4
43159448,Gabriel_lib,4,T4
43159448,Gabriel_lib,4,T4
43159448,Gabriel_lib,4,T4
43159448,Gabriel_lib,4,T4
43159448,Gabriel_lib,4,T4
43159448,Gabriel_lib,4,T4
43159448,Gabriel_lib,4,T4
43163115,wxid_38rh1n0m38rc22,4,T2
43163115,wxid_38rh1n0m38rc22,4,T2
43163115,wxid_38rh1n0m38rc22,4,T2
43163115,wxid_38rh1n0m38rc22,4,T2
43163115,wxid_38rh1n0m38rc22,4,T2
43163115,wxid_38rh1n0m38rc22,4,T2
43163115,wxid_38rh1n0m38rc22,4,T2
43163115,wxid_38rh1n0m38rc22,4,T2
43163115,wxid_38rh1n0m38rc22,4,T2
43169259,liyubo1234567,4,T2
43169259,liyubo1234567,4,T2
43169259,liyubo1234567,4,T2
43169259,liyubo1234567,4,T2
43169259,liyubo1234567,4,T2
43169259,liyubo1234567,4,T2
43169259,liyubo1234567,4,T2
43169259,liyubo1234567,4,T2
43169259,liyubo1234567,4,T2
43172987,cyy-vision1547474489,4,T4
43172987,cyy-vision1547474489,4,T4
43172987,cyy-vision1547474489,4,T4
43172987,cyy-vision1547474489,4,T4
43172987,cyy-vision1547474489,4,T4
43172987,cyy-vision1547474489,4,T4
43172987,cyy-vision1547474489,4,T4
43172987,cyy-vision1547474489,4,T4
43172987,cyy-vision1547474489,4,T4
43173763,xiaoxiaoxiao3345,4,T2
43173763,xiaoxiaoxiao3345,4,T2
43173763,xiaoxiaoxiao3345,4,T2
43173763,xiaoxiaoxiao3345,4,T2
43173763,xiaoxiaoxiao3345,4,T2
43173763,xiaoxiaoxiao3345,4,T2
43173763,xiaoxiaoxiao3345,4,T2
43173763,xiaoxiaoxiao3345,4,T2
43173763,xiaoxiaoxiao3345,4,T2
43174014,YYxiaaobudou,4,T3
43174014,YYxiaaobudou,4,T3
43174014,YYxiaaobudou,4,T3
43174014,YYxiaaobudou,4,T3
43174014,YYxiaaobudou,4,T3
43174014,YYxiaaobudou,4,T3
43174014,YYxiaaobudou,4,T3
43174014,YYxiaaobudou,4,T3
43174014,YYxiaaobudou,4,T3
43175967,YYxiaobudou,4,T4
43175967,YYxiaobudou,4,T4
43175967,YYxiaobudou,4,T4
43175967,YYxiaobudou,4,T4
43175967,YYxiaobudou,4,T4
43175967,YYxiaobudou,4,T4
43175967,YYxiaobudou,4,T4
43175967,YYxiaobudou,4,T4
43175967,YYxiaobudou,4,T4
43176148,chb992669370,4,T1
43176148,chb992669370,4,T1
43176148,chb992669370,4,T1
43176148,chb992669370,4,T1
43176148,chb992669370,4,T1
43176148,chb992669370,4,T1
43176148,chb992669370,4,T1
43176148,chb992669370,4,T1
43176148,chb992669370,4,T1
43177012,C13894374945,4,T4
43177012,C13894374945,4,T4
43177012,C13894374945,4,T4
43177012,C13894374945,4,T4
43177012,C13894374945,4,T4
43177012,C13894374945,4,T4
43177012,C13894374945,4,T4
43177012,C13894374945,4,T4
43177012,C13894374945,4,T4
43178664,xxrzuishuai1129,4,T1
43178664,xxrzuishuai1129,4,T1
43178664,xxrzuishuai1129,4,T1
43178664,xxrzuishuai1129,4,T1
43178664,xxrzuishuai1129,4,T1
43178664,xxrzuishuai1129,4,T1
43178664,xxrzuishuai1129,4,T1
43178664,xxrzuishuai1129,4,T1
43178664,xxrzuishuai1129,4,T1
43179006,xihuanni0913_,4,T1
43179006,xihuanni0913_,4,T1
43179006,xihuanni0913_,4,T1
43179006,xihuanni0913_,4,T1
43179006,xihuanni0913_,4,T1
43179006,xihuanni0913_,4,T1
43179006,xihuanni0913_,4,T1
43179006,xihuanni0913_,4,T1
43179006,xihuanni0913_,4,T1
43180759,wxid_0kjix5nqymc821,4,T3
43180759,wxid_0kjix5nqymc821,4,T3
43180759,wxid_0kjix5nqymc821,4,T3
43180759,wxid_0kjix5nqymc821,4,T3
43180759,wxid_0kjix5nqymc821,4,T3
43180759,wxid_0kjix5nqymc821,4,T3
43180759,wxid_0kjix5nqymc821,4,T3
43180759,wxid_0kjix5nqymc821,4,T3
43180759,wxid_0kjix5nqymc821,4,T3
43181898,wxid_7s1a17mqh60a22,4,T3
43181898,wxid_7s1a17mqh60a22,4,T3
43181898,wxid_7s1a17mqh60a22,4,T3
43181898,wxid_7s1a17mqh60a22,4,T3
43181898,wxid_7s1a17mqh60a22,4,T3
43181898,wxid_7s1a17mqh60a22,4,T3
43181898,wxid_7s1a17mqh60a22,4,T3
43181898,wxid_7s1a17mqh60a22,4,T3
43181898,wxid_7s1a17mqh60a22,4,T3
43189681,genesis_xyh,4,T2
43189681,genesis_xyh,4,T2
43189681,genesis_xyh,4,T2
43189681,genesis_xyh,4,T2
43189681,genesis_xyh,4,T2
43189681,genesis_xyh,4,T2
43189681,genesis_xyh,4,T2
43189681,genesis_xyh,4,T2
43189681,genesis_xyh,4,T2
43190600,kun-ikun-zt,4,T1
43190600,kun-ikun-zt,4,T1
43190600,kun-ikun-zt,4,T1
43190600,kun-ikun-zt,4,T1
43190600,kun-ikun-zt,4,T1
43190600,kun-ikun-zt,4,T1
43190600,kun-ikun-zt,4,T1
43190600,kun-ikun-zt,4,T1
43190600,kun-ikun-zt,4,T1
43191982,wxid_rd6cfkemnc4h22,4,T3
43191982,wxid_rd6cfkemnc4h22,4,T3
43191982,wxid_rd6cfkemnc4h22,4,T3
43191982,wxid_rd6cfkemnc4h22,4,T3
43191982,wxid_rd6cfkemnc4h22,4,T3
43191982,wxid_rd6cfkemnc4h22,4,T3
43191982,wxid_rd6cfkemnc4h22,4,T3
43191982,wxid_rd6cfkemnc4h22,4,T3
43191982,wxid_rd6cfkemnc4h22,4,T3
43192594,M15061339321M,4,T3
43192594,M15061339321M,4,T3
43192594,M15061339321M,4,T3
43192594,M15061339321M,4,T3
43192594,M15061339321M,4,T3
43192594,M15061339321M,4,T3
43192594,M15061339321M,4,T3
43192594,M15061339321M,4,T3
43192594,M15061339321M,4,T3
43193312,likexin1028,4,T3
43193312,likexin1028,4,T3
43193312,likexin1028,4,T3
43193312,likexin1028,4,T3
43193312,likexin1028,4,T3
43193312,likexin1028,4,T3
43193312,likexin1028,4,T3
43193312,likexin1028,4,T3
43193312,likexin1028,4,T3
43194873,g-15008625546,4,T3
43194873,g-15008625546,4,T3
43194873,g-15008625546,4,T3
43194873,g-15008625546,4,T3
43194873,g-15008625546,4,T3
43194873,g-15008625546,4,T3
43194873,g-15008625546,4,T3
43194873,g-15008625546,4,T3
43194873,g-15008625546,4,T3
43195228,xcx209717,4,T2
43195228,xcx209717,4,T2
43195228,xcx209717,4,T2
43195228,xcx209717,4,T2
43195228,xcx209717,4,T2
43195228,xcx209717,4,T2
43195228,xcx209717,4,T2
43195228,xcx209717,4,T2
43195228,xcx209717,4,T2
43196167,Haaasan687,4,T2
43196167,Haaasan687,4,T2
43196167,Haaasan687,4,T2
43196167,Haaasan687,4,T2
43196167,Haaasan687,4,T2
43196167,Haaasan687,4,T2
43196167,Haaasan687,4,T2
43196167,Haaasan687,4,T2
43196167,Haaasan687,4,T2
